SKU,QTY,Cost
XXXCK80009,1.0,38.58
XXXCK90266,1.0,11.44
XXXCL3Z-7A029-B,1.0,149.71
XXXCL3Z7G360A,1.0,30.99
XXXCL5005496AF,2.0,36.196858
XXXCL68160395AC,2.0,38.26525
XXXCLB652,2.0,1.27
XXXCLECB1358A(6),1.0,19.94
XXXCLECB663P-20,4.0,3.972627
XXXCLEMS1454P,1.0,40.57
XXXCMS251112-B,26.0,3.6
XXXCMS251180,10.0,17.45
XXXCMS251181,15.0,17.45
XXXCMS251200,20.0,14.19
XXXCMS251220,6.0,16.13
XXXCMS251221,14.0,15.22
XXXCMS251224,12.0,7.62
XXXCMS251230,2.0,32.97
XXXCMS501121,1.0,43.63
XXXCMS501122,4.0,43.63
XXXCMS60139EUR,1.0,26.0
XXXCNPZX603AA,1.0,24.82
XXXCO-1058CA,1.0,190.52
XXXCO12015384B,1.0,10.9
XXXCP415,1.0,14.42
XXXCP461,3.0,25.28
XXXCP55111417AC,4.0,39.299445
XXXCP876,1.0,10.51
XXXCPBK321,1.0,21.3
XXXCR148HSD,1.0,52.65
XXXCR4501CA,1.0,19.83
XXXCRCB300,1.0,51.07
XXXCRL7962,2.0,11.25
XXXCRP31A,2.0,80.4
XXXCS10145,2.0,5.15
XXXCS261504,1.0,23.8
XXXCS26157,2.0,40.48
XXXCS26172,1.0,13.22
XXXCS261734,1.0,10.22
XXXCS26202,1.0,20.96
XXXCS26229,1.0,25.95
XXXCS26284,1.0,41.92
XXXCS263261,1.0,46.2
XXXCS26332,1.0,17.0
XXXCS26335,1.0,11.36
XXXCS26366,1.0,86.3
XXXCS263761,1.0,17.47
XXXCS26487,1.0,9.25
XXXCS265411,1.0,23.09
XXXCS265412,1.0,23.09
XXXCS265431,1.0,9.25
XXXCS26550,1.0,28.67
XXXCS650006,2.0,30.77
XXXCS650012,3.0,31.25
XXXCS650087,26.0,20.9623
XXXCS650159,1.0,28.85
XXXCS7715A,1.0,26.29
XXXCS81693,2.0,19.52
XXXCS81694,1.0,21.84
XXXCS87262,2.0,43.99
XXXCS8941,1.0,17.33
XXXCS90052,1.0,15.72
XXXCS9037,1.0,15.04
XXXCS9112,1.0,24.17
XXXCS91962,1.0,28.25
XXXCS93543,1.0,28.39
XXXCS93682,1.0,14.85
XXXCS9505,1.0,17.47
XXXCS95141,1.0,38.4
XXXCS95142,1.0,57.5
XXXCS9667,3.0,15.47
XXXCS96732,1.0,18.54
XXXCS97905,1.0,17.47
XXXCS9922,1.0,25.89
XXXCS9924,1.0,13.11
XXXCS9946,2.0,14.76
XXXCSP124,1.0,63.0
XXXCT1051,1.0,18.68
XXXCT4Z5500BB,2.0,3.08
XXXCU13157,1.0,99.11
XXXCU1454,1.0,200.15
XXXCU2294,1.0,120.804397
XXXCU2312,3.0,33.64
XXXCV7408,1.0,5.45
XXXCVJ019,1.0,22.0
XXXCVJ020,1.0,27.363353
XXXCVJ056,1.0,35.118687
XXXCVJ059,4.0,34.713706
XXXCVJ060,2.0,35.238855
XXXCVJ071,1.0,27.680847
XXXCZ8130,1.0,89.74
XXXCZH1480,1.0,33.01
XXXD025385,1.0,7.76
XXXD025495,1.0,5.48
XXXD025685,1.0,4.23
XXXD0MZ16130,1.0,13.21
XXXD1001,1.0,13.19
XXXD1012H,1.0,18.215979
XXXD1019,3.0,9.05
XXXD1020,4.0,8.183699
XXXD1021,1.0,7.58
XXXD1022,1.0,7.94
XXXD1028,3.0,8.48
XXXD1037,8.0,4.78
XXXD1045,1.0,8.08
XXXD1047,1.0,10.459725
XXXD1050,3.0,0.0
XXXD1053,3.0,8.83
XXXD1055,1.0,7.72
XXXD1056,6.0,7.66
XXXD1057,4.0,8.13
XXXD1058,3.0,9.453286
XXXD1059,101.0,4.84
XXXD1066,2.0,21.187866
XXXD1080,4.0,7.3884
XXXD1080H,1.0,19.444604
XXXD1082,5.0,11.657834
XXXD1083,1.0,9.5
XXXD1084,97.0,4.8093
XXXD1087,10.0,8.04
XXXD1089,1.0,11.4
XXXD1120H,3.0,13.56
XXXD1149,2.0,12.51012
XXXD1159,1.0,15.91
XXXD1164,2.0,9.297916
XXXD1183,1.0,13.09
XXXD1258,2.0,7.0
XXXD1259,2.0,6.668202
XXXD1264,1.0,6.488355
XXXD1273,61.0,4.2513
XXXD1274,1.0,8.151624
XXXD1275,2.0,5.619753
XXXD1303,1.0,23.18
XXXD1326,2.0,7.82
XXXD1328,1.0,16.69
XXXD1337,5.0,6.122077
XXXD1337H,1.0,15.62
XXXD1363,2.0,21.73
XXXD1379,1.0,9.38
XXXD1391,1.0,34.81
XXXD1405,2.0,11.340263
XXXD1414,2.0,31.68
XXXD1414H,1.0,33.166755
XXXD1421,1.0,7.6
XXXD1455,4.0,8.97
XXXD1464,1.0,16.028024
XXXD1467,3.0,6.812773
XXXD1474,1.0,11.604133
XXXD1498,4.0,8.1405
XXXD1499F,1.0,21.74
XXXD1589,53.0,5.5398
XXXD1596,1.0,11.227066
XXXD1602,2.0,19.51
XXXD1602H,1.0,72.549512
XXXD1629,1.0,21.35
XXXD1659H,2.0,23.487487
XXXD1665,2.0,6.616025
XXXD1665H,1.0,25.93
XXXD1709,1.0,55.2
XXXD1734,5.0,10.490965
XXXD1791H,1.0,30.56
XXXD1792,1.0,26.992305
XXXD1793H,1.0,23.02
XXXD1809,1.0,13.34
XXXD1810,1.0,13.34
XXXD1811,2.0,8.308496
XXXD1818,1.0,10.007521
XXXD1843,1.0,20.0
XXXD1901,51.0,4.8093
XXXD1901H,1.0,31.28
XXXD203,4.0,5.0
XXXD205,1.0,12.535435
XXXD2087H,2.0,28.13
XXXD2169,98.0,3.9063
XXXD2174H,1.0,22.098981
XXXD2179,98.0,6.1993
XXXD30-355TJ,1.0,223.49
XXXD30373TJ,1.0,215.18
XXXD331,1.0,5.11
XXXD351458,3.0,2.92
XXXD351568,2.0,10.366272
XXXD352821,1.0,4.18
XXXD353H,1.0,25.06
XXXD3560,1.0,390.0
XXXD369,1.0,15.42
XXXD4068,1.0,3.31
XXXD4073,2.0,4.71
XXXD411,1.0,11.38
XXXD4120,2.0,9.85
XXXD4123,1.0,5.03
XXXD4124,1.0,4.96
XXXD41710C,1.0,12.88
XXXD42226CEUR,2.0,16.92
XXXD436,1.0,23.52
XXXD446,1.0,1.84
XXXD473,3.0,11.79
XXXD477,4.0,9.16515
XXXD4823,1.0,2.97
XXXD484,2.0,8.35
XXXD4846C,1.0,17.23
XXXD4897,1.0,7.88
XXXD506,1.0,12.82
XXXD508,1.0,8.141319
XXXD508H,2.0,12.567364
XXXD524,1.0,14.0
XXXD533,1.0,7.19
XXXD5578,2.0,23.753055
XXXD576,1.0,17.5
XXXD591,7.0,8.03
XXXD599,1.0,12.01
XXXD601,2.0,12.42
XXXD625,2.0,9.25
XXXD642,2.0,7.29
XXXD650,6.0,4.34
XXXD651-34-380BEUR,1.0,12.0
XXXD655H,2.0,16.96
XXXD658,2.0,6.75
XXXD659,2.0,9.343434
XXXD661,1.0,6.06
XXXD666,2.0,12.17
XXXD667,1.0,10.64
XXXD667H,1.0,12.08
XXXD672,2.0,10.38
XXXD673,3.0,5.0
XXXD699,2.0,8.25
XXXD7035C,3.0,13.66
XXXD7084C,3.0,8.24
XXXD711,2.0,15.227651
XXXD711H,1.0,14.25
XXXD715,8.0,6.353351
XXXD726,5.0,12.602551
XXXD727H,1.0,15.04
XXXD729,1.0,12.89
XXXD731,2.0,11.021254
XXXD746,1.0,15.32
XXXD746H,1.0,22.48
XXXD748,5.0,14.870187
XXXD751,2.0,13.33
XXXD777,1.0,15.16
XXXD782,11.0,7.16
XXXD784,3.0,17.84
XXXD785,3.0,12.170756
XXXD790,10.0,8.466053
XXXD791,60.0,3.6526
XXXD797,1.0,9.42
XXXD8000E,9.0,2.447383
XXXD815,1.0,11.57
XXXD820,4.0,10.0
XXXD820H,1.0,17.74
XXXD823,1.0,6.96
XXXD833,1.0,10.51
XXXD841,4.0,6.37
XXXD850,1.0,8.42
XXXD855H,1.0,19.084199
XXXD856,11.0,7.76
XXXD857,51.0,4.73
XXXD858,34.0,4.49
XXXD866,6.0,6.593559
XXXD868,7.0,6.130267
XXXD869,2.0,10.176311
XXXD881,1.0,13.73
XXXD882,1.0,12.314119
XXXD888,1.0,11.61
XXXD898,1.0,14.785474
XXXD898H,1.0,10.48
XXXD905,1.0,14.27
XXXD922,1.0,33.03
XXXD923,1.0,26.0
XXXD923H,1.0,15.12
XXXD934,1.0,18.92
XXXD934H,2.0,21.56
XXXD942,1.0,22.96
XXXD945,9.0,9.0045
XXXD966,2.0,17.392197
XXXD967,98.0,3.5715
XXXD969,2.0,12.65
XXXD974,1.0,5.08
XXXD981,3.0,10.7967
XXXD997,3.0,7.77323
XXXD998,3.0,8.74
XXXDAY13X1050EUR,1.0,7.7
XXXDB5Z5B75,1.0,3.18
XXXDBY009TT,1.0,36.14
XXXDC1041,1.0,10.11
XXXDC5605,1.0,8.88
XXXDDF1903CEUR,1.0,87.28
XXXDE3971M,1.0,46.58
XXXDEXOS21L,1.0,8.09
XXXDEXOS25L,1.0,34.19
XXXDEXRONULV,24.0,5.54
XXXDEXRONVI,45.0,4.35
XXXDEXRON_HP,40.0,9.38
XXXDEXTRONIIIH1L,10.0,6.14
XXXDF019EUR,1.0,28.68
XXXDF315EUR,1.0,9.59
XXXDG25,1.0,6.63
XXXDIA9.5ŠTUCERS,11.0,0.36
XXXDL125,1.0,13.64
XXXDL146,2.0,14.8262
XXXDL179,1.0,13.09
XXXDL19B,1.0,14.84
XXXDL41,4.0,11.28
XXXDL41-S,5.0,9.34
XXXDLA1392,1.0,17.49
XXXDLA989,1.0,180.86
XXXDLGCHERL,1.0,74.24
XXXDLGCHERR,1.0,76.35
XXXDM0002,3.0,2.401174
XXXDMN8560,1.0,19.97
XXXDNJES72200,1.0,62.71
XXXDO10505,1.0,73.03998
XXXDOR610-174,3.0,1.625933
XXXDOR610-428,1.0,0.922535
XXXDOR926294,1.0,27.19
XXXDOT4,2.0,1.436265
XXXDP85054,2.0,5.69
XXXDP85072,2.0,6.46
XXXDPRGM19875FISMSUP,1.0,17.01
XXXDPRGM19875SMSUP,1.0,23.2
XXXDPRGM4468PB,1.0,68.11
XXXDPS85010,1.0,2.0
XXXDR318,1.0,4.7
XXXDR32,2.0,8.11
XXXDR323,6.0,1.65
XXXDR323T,1.0,3.25
XXXDR326,1.0,1.27
XXXDR331,12.0,2.519
XXXDR37,3.0,8.4
XXXDR3Z8566B,1.0,42.85
XXXDR41,3.0,6.83
XXXDR41T,1.0,15.9
XXXDR450,1.0,11.9
XXXDR460,2.0,4.92
XXXDR468,7.0,4.6
XXXDR473,2.0,21.55
XXXDR474,8.0,5.4363
XXXDR475,21.0,7.289131
XXXDR49,9.0,6.46
XXXDRK325B,1.0,177.43
XXXDRSCHERLF,1.0,41.98
XXXDRSCHERLR,1.0,50.99
XXXDS1017,1.0,14.86
XXXDS1046,2.0,11.51
XXXDS1066,2.0,8.04
XXXDS1185,3.0,5.1
XXXDS1235,9.0,11.8
XXXDS1238,28.0,12.247417
XXXDS1289,1.0,14.89
XXXDS1310,13.0,13.003689
XXXDS1311,2.0,12.79
XXXDS1312,2.0,11.97
XXXDS1421,1.0,18.25
XXXDS1423,6.0,14.45
XXXDS1429,1.0,22.49
XXXDS1430,16.0,12.2
XXXDS1453S,3.0,7.06
XXXDS1461,8.0,13.37
XXXDS1461-B,12.0,2.4
XXXDS1462,1.0,17.79
XXXDS1534,2.0,24.44
XXXDS1534CH,1.0,19.52
XXXDS1755,1.0,15.0
XXXDS177,2.0,6.2
XXXDS213,3.0,12.155
XXXDS2180,1.0,12.3
XXXDS2242,1.0,45.12
XXXDS268,1.0,6.131159
XXXDS273,1.0,11.754072
XXXDS300003,1.0,15.18
XXXDS300005,26.0,12.1
XXXDS346,1.0,38.35
XXXDS357,20.0,7.645
XXXDS531,1.0,8.525
XXXDS534,1.0,5.5974
XXXDS6056,1.0,16.92
XXXDS647,1.0,7.532915
XXXDS72,2.0,2.74
XXXDS741,5.0,14.33
XXXDS777,1.0,45.0
XXXDS7Z8C419D,1.0,271.77
XXXDS869,1.0,4.7
XXXDS875,7.0,3.42516
XXXDS876,3.0,22.14
XXXDSGCHERF,1.0,28.09
XXXDSGCHERR,1.0,28.09
XXXDWS1115,1.0,23.67
XXXDWS1706,1.0,21.97
XXXDWS394,1.0,154.97
XXXDX268,1.0,3.62
XXXDX439,1.0,16.54
XXXDX530,1.0,30.05
XXXDX551,2.0,17.08
XXXDX554,1.0,19.61
XXXDX569,1.0,18.19
XXXDX593,1.0,7.29
XXXDX788,1.0,5.62
XXXDX900,1.0,14.53
XXXE,1.0,41.028912
XXXE10373EUR,1.0,45.83
XXXE10443M,1.0,55.0
XXXE2042,1.0,21.58
XXXE2071EUR,3.0,129.95
XXXE229X,1.0,23.1
XXXE2518,5.0,12.92
XXXE251K030,2.0,28.91
XXXE251X,1.0,36.96
XXXE251X.02,2.0,25.24906
XXXE251X.04,2.0,23.847334
XXXE251X.06,1.0,21.788646
XXXE251X30,1.0,37.46
XXXE2562M,1.0,72.52
XXXE3240,1.0,21.36
XXXE3309,1.0,17.75
XXXE344,119.0,0.65
XXXE3549M,1.0,45.0
XXXE3689M,1.0,63.9
XXXE36HD,4.0,7.17
XXXE377K,1.0,33.63
XXXE3971M,2.0,50.56
XXXE3984M,1.0,15.94
XXXE459X,1.0,23.560309
XXXE537,1.0,19.6
XXXE7000,1.0,11.17
XXXE7012,1.0,11.9
XXXE7094E,2.0,43.28
XXXE7103M,1.0,57.53
XXXE7121M,2.0,47.28
XXXE7144M,1.0,36.9
XXXE7154,1.0,21.79
XXXE7162M,2.0,50.42
XXXE7172M,4.0,23.08
XXXE7184M,2.0,61.54
XXXE7189M,1.0,43.233742
XXXE7192M,2.0,53.15
XXXE7196M,2.0,46.13
XXXE7206,1.0,19.63
XXXE7207,1.0,28.92
XXXE7218M,1.0,59.28
XXXE7220M,1.0,63.36
XXXE7221,2.0,15.23
XXXE7235M,2.0,62.13
XXXE7263M,1.0,71.01
XXXE7264A,4.0,31.91
XXXE7270M,2.0,67.14
XXXE7271M,1.0,56.45
XXXE7272M,1.0,60.89
XXXE7361M,1.0,69.55
XXXE7TZ17508A,1.0,34.1
XXXE8229,1.0,6.258123
XXXE8229S,1.0,5.468134
XXXE8TZ4676C,1.0,15.23
XXXE924K,1.0,32.12
XXXEB00001C,3.0,4.54
XXXEB00002C,1.0,2.76
XXXEB608,1.0,62.88
XXXEB758,1.0,72.61
XXXEBCDP21002,1.0,42.4
XXXEBCDP21003,1.0,37.78
XXXEC293A,1.0,11.64
XXXECDCT001EUR,1.0,83.0
XXXEDE1486,1.0,70.53
XXXEDE1904,1.0,464.4
XXXEDE41193,1.0,205.970034
XXXEDE50169,1.0,1516.7
XXXEDE9905,1.0,355.57
XXXEFL14,1.0,15.37
XXXEFL4,8.0,6.17
XXXEFL552,1.0,3.72
XXXEFL9,2.0,6.56
XXXEGV1149,3.0,29.88
XXXEGV332,1.0,16.67
XXXEGV464,1.0,16.77
XXXEGV505,1.0,37.13
XXXEGV513,1.0,29.44
XXXEGV601,1.0,29.44
XXXEGV816,1.0,30.6
XXXEGV817,1.0,36.95
XXXEGV818,1.0,40.27
XXXEGV822,1.0,39.0
XXXEGV824,5.0,29.03
XXXEGV825,2.0,39.81
XXXEGV827,3.0,29.06
XXXEGV828,2.0,46.148231
XXXEGV830,4.0,36.8
XXXEGV843,3.0,25.22
XXXEGV894,1.0,19.89
XXXEHC3502,4.0,303.39
XXXEHT1015H,1.0,10.15
XXXEKSMZ001,1.0,3.91
XXXEL540840,1.0,3.44
XXXEL590797,1.0,3.66
XXXEL945730,1.0,18.94
XXXEM2253,1.0,9.12
XXXEM2267,2.0,8.13
XXXEM2569,2.0,5.58
XXXEM2571,1.0,10.31
XXXEM2615,2.0,5.69
XXXEM2815,1.0,7.15
XXXEM2842,1.0,19.21
XXXEM2938,1.0,16.33
XXXEM2947,3.0,15.55
XXXEM2947I,2.0,6.66
XXXEM3021,1.0,17.57
XXXEM3107,1.0,20.69
XXXEM3147,5.0,15.39
XXXEM3169,13.0,14.88
XXXEM3179,1.0,29.49
XXXEM4013,1.0,18.74
XXXEM4094,1.0,15.36
XXXEM4307,3.0,29.88
XXXEM5080I,2.0,6.7
XXXEM5085,1.0,22.217308
XXXEM967,53.0,3.5
XXXEM973,31.0,3.72
XXXENE3-3101G,1.0,59.234385
XXXENE9-5106G,1.0,19.28
XXXENE9-8108G,1.0,4.567901
XXXENE9-9103G,1.0,9.184842
XXXENGV2689,8.0,7.09898
XXXEP27,1.0,18.7
XXXEPDCBM010EUR,1.0,12.61
XXXEPPRE004,1.0,21.71
XXXERV1378,24.0,2.5
XXXES2004S,2.0,3.66
XXXES2010L,1.0,9.75
XXXES2012S,1.0,4.45
XXXES2019RL,2.0,7.29
XXXES2020RLT,1.0,3.36
XXXES2021S,1.0,5.98
XXXES2026R,4.0,5.68
XXXES2027L,1.0,13.0
XXXES2033RLT,2.0,6.78
XXXES2056RL,1.0,3.29
XXXES2077RT,1.0,8.78
XXXES2079S,4.0,8.335579
XXXES2080S,3.0,2.54
XXXES2120R,7.0,3.01
XXXES2121L,6.0,3.42585
XXXES2218RL,4.0,5.05
XXXES2221L,1.0,6.6
XXXES2222L,3.0,2.59
XXXES2836,1.0,6.89104
XXXES2836RL,3.0,2.89
XXXES2837RL,2.0,4.08825
XXXES3008RL,3.0,5.76
XXXES3009R,1.0,30.78
XXXES3094,5.0,3.53
XXXES3095,5.0,0.0
XXXES3096,5.0,4.4
XXXES3098,2.0,6.72
XXXES3099RL,2.0,10.51
XXXES3173,31.0,2.38
XXXES3181,3.0,3.36
XXXES3184E,1.0,3.52
XXXES3184RL,2.0,3.76
XXXES3198,1.0,3.85
XXXES3201S,10.0,3.05
XXXES3202R,1.0,34.81
XXXES3242,1.0,17.64
XXXES3254RL,2.0,6.88
XXXES3302,3.0,5.41
XXXES3311S,3.0,7.59
XXXES3342,1.0,10.79
XXXES3358,26.0,3.73
XXXES3358R,4.0,3.97
XXXES3359,12.0,3.85
XXXES3359R,1.0,3.97
XXXES3366T,1.0,7.85
XXXES3367,1.0,11.34
XXXES3367T,3.0,3.33
XXXES3368S,2.0,5.45
XXXES3369T,2.0,6.79
XXXES3370,1.0,9.42
XXXES3370T,1.0,4.2021
XXXES3380T,2.0,8.08
XXXES3398,11.0,2.86
XXXES3399T,1.0,4.56
XXXES3401,33.0,2.35
XXXES3401RL,1.0,6.93
XXXES3417T,1.0,3.55
XXXES3418,2.0,5.76
XXXES3420S,2.0,2.63
XXXES3421S,2.0,2.63
XXXES3422S,2.0,2.63
XXXES3423,2.0,19.28
XXXES3426S,3.0,1.96
XXXES3446,9.0,3.16
XXXES3447,11.0,2.94
XXXES3453,1.0,6.0
XXXES3455,1.0,7.84
XXXES3459,1.0,8.21
XXXES3461,2.0,4.82
XXXES3472,24.0,4.8
XXXES3473,34.0,4.31
XXXES3474,30.0,4.4
XXXES3475,33.0,4.4
XXXES3489,2.0,4.17
XXXES3493T,2.0,7.49
XXXES3494,1.0,7.74
XXXES3495,2.0,5.514966
XXXES3526,4.0,5.4234
XXXES3527,1.0,3.76
XXXES3529,18.0,3.07
XXXES3531,12.0,4.29
XXXES3535,6.0,4.02
XXXES3536,7.0,4.97
XXXES3537,100.0,2.65
XXXES3538,3.0,7.73
XXXES3540,1.0,3.12
XXXES3571,32.0,3.6
XXXES3573,1.0,21.03
XXXES3584,2.0,3.47
XXXES3586,1.0,9.41
XXXES3600EUR,1.0,13.51
XXXES3609,16.0,3.52
XXXES3614,32.0,2.85
XXXES3624,6.0,4.39
XXXES3625,2.0,6.62
XXXES3626S,2.0,5.295305
XXXES3675,6.0,4.71
XXXES3691,5.0,6.46
XXXES3693,5.0,3.96
XXXES3694,3.0,3.04
XXXES3695,2.0,10.79
XXXES3713,1.0,7.03
XXXES70599,6.0,1.76
XXXES71102,1.0,18.67
XXXES71105,1.0,3.82
XXXES71189,1.0,3.2
XXXES71426,2.0,2.21
XXXES72163,1.0,78.49
XXXES72200,1.0,26.56
XXXES72481,2.0,10.33
XXXES72798,2.0,27.23
XXXES73012,10.0,3.16
XXXES73032,1.0,11.45
XXXES74034,2.0,11.01
XXXES74034SET,2.0,19.27
XXXES800101,2.0,3.63
XXXES800102,2.0,3.78
XXXES800222,1.0,6.69
XXXES800304,2.0,3.55005
XXXES800305,2.0,3.92
XXXES800321,5.0,2.77
XXXES800367,7.0,7.97
XXXES800375,5.0,3.96
XXXES800401,1.0,2.88
XXXES800402,2.0,3.8
XXXES800403,31.0,3.95
XXXES800408,19.0,2.82
XXXES800412,1.0,5.37
XXXES800413,2.0,5.619753
XXXES800428,2.0,3.96
XXXES800429,2.0,3.93
XXXES800430,2.0,7.08
XXXES800432,1.0,2.83
XXXES800473,1.0,4.84
XXXES800474,2.0,7.26
XXXES800514,1.0,21.77
XXXES800515,1.0,26.89
XXXES800532,6.0,6.32385
XXXES800558,3.0,17.45
XXXES800560,1.0,4.19
XXXES800562,1.0,8.44
XXXES800594,20.0,3.9
XXXES800621,14.0,4.22
XXXES800641,2.0,4.33
XXXES800642,2.0,5.62
XXXES800762,38.0,4.38
XXXES800797,1.0,4.73
XXXES800846,2.0,5.18
XXXES800852,2.0,4.89
XXXES800952,1.0,4.44
XXXES800956,1.0,6.88
XXXES800957,1.0,6.89
XXXES800972,15.0,4.47
XXXES800973,14.0,4.47
XXXES800983S,1.0,13.21
XXXES800986,25.0,3.35
XXXES801123,3.0,4.22
XXXES801427,1.0,14.614784
XXXES801510,14.0,4.78
XXXES801511,14.0,4.78
XXXES801542,20.0,7.05
XXXES801542INN,19.0,4.66
XXXES801542SET,10.0,13.33
XXXES80277,2.0,6.45
XXXES80311,5.0,3.52
XXXES80643,26.0,3.359556
XXXES80644,13.0,3.95
XXXES80646,55.0,3.51
XXXES80752,1.0,16.68
XXXES80754,1.0,15.09
XXXES80761,6.0,4.0365
XXXES80786,2.0,3.5
XXXES80805,1.0,9.32
XXXES80959,13.0,4.82
XXXES80960,21.0,4.82
XXXES80961,1.0,13.56
XXXES80962,2.0,6.67
XXXES80991,5.0,3.74
XXXESL197,1.0,11.82
XXXETE3,3.0,23.406815
XXXETS175,1.0,29.06
XXXETS218,2.0,29.06
XXXEU17,2.0,14.44
XXXEV1100,7.0,5.0
XXXEV116,3.0,2.32
XXXEV117,1.0,3.53
XXXEV119,12.0,0.74
XXXEV128,11.0,2.9
XXXEV140,6.0,5.61
XXXEV151,1.0,1.88
XXXEV201,1.0,2.95
XXXEV260,6.0,2.99115
XXXEV3111,6.0,10.0
XXXEV315,3.0,2.48
XXXEV317,2.0,3.65
XXXEV323,8.0,2.13
XXXEV324,4.0,3.13
XXXEV328,1.0,7.18
XXXEV343,3.0,3.105
XXXEV350,4.0,2.34
XXXEV351,3.0,3.48
XXXEV362,13.0,2.64
XXXEV370,6.0,2.82
XXXEV398,1.0,2.42
XXXEV402,6.0,2.63
XXXEV403,4.0,2.48
XXXEV404,4.0,4.432599
XXXEV405,14.0,0.0
XXXEV406,1.0,3.67
XXXEV407,1.0,3.28
XXXEV408,4.0,3.31
XXXEV417,9.0,2.98
XXXEV420,3.0,4.66
XXXEV422,2.0,2.63
XXXEV448,1.0,4.67
XXXEV453,1.0,14.28
XXXEV455,3.0,3.312
XXXEV456,2.0,7.829758
XXXEV463,1.0,6.62
XXXEV470,1.0,5.26
XXXEV800084,3.0,6.0
XXXEV800098,3.0,3.5397
XXXEV800278,4.0,5.06
XXXEV800289,3.0,8.49
XXXEV800300,1.0,3.95
XXXEV800332,5.0,10.01
XXXEV800368,3.0,3.42
XXXEV800369,3.0,4.08825
XXXEV800398,2.0,18.4
XXXEV800400,6.0,3.13
XXXEV800407,2.0,3.51
XXXEV800432,6.0,4.0
XXXEV800467,8.0,3.61
XXXEV800557,2.0,4.01
XXXEV800572,3.0,2.56
XXXEV800573,2.0,5.31
XXXEV800576,2.0,3.54
XXXEV800584,21.0,3.49
XXXEV800609,22.0,3.58
XXXEV800610,2.0,4.11
XXXEV800611,23.0,2.86
XXXEV800711,2.0,4.44
XXXEV800775,2.0,4.43
XXXEV800776,2.0,4.13
XXXEV800801,17.0,3.12
XXXEV800885,2.0,5.59
XXXEV800890,21.0,3.6
XXXEV800893,2.0,6.33
XXXEV800928,4.0,6.727769
XXXEV800934,38.0,2.4
XXXEV800938,16.0,3.4
XXXEV800950,18.0,3.05
XXXEV800958,24.0,4.44
XXXEV800960,16.0,3.19
XXXEV800963,13.0,2.97
XXXEV800987,14.0,3.45
XXXEV801068,42.0,3.49
XXXEV801077,37.0,4.15
XXXEV801132,33.0,3.2
XXXEV801208,35.0,3.87
XXXEV801349,2.0,25.27
XXXEV801494,1.0,17.01
XXXEV80191,6.0,2.22
XXXEV80211,6.0,2.83
XXXEV80433,2.0,2.97
XXXEV80445,1.0,3.11
XXXEV80645,55.0,2.79
XXXEV80702,25.0,2.53
XXXEV80782,5.0,3.27
XXXEV80804,1.0,3.75
XXXEV80809,1.0,2.28
XXXEV80958,1.0,4.34
XXXEV80965,8.0,2.61
XXXEV81003,2.0,3.312
XXXEV939671PFC,1.0,57.67
XXXEV939992PFC,1.0,62.65
XXXEWSAU008EUR,1.0,18.49
XXXEX10206C,1.0,12.469378
XXXEX10219C,1.0,12.38
XXXEX529454C,1.0,25.99
XXXEX529471C,1.0,17.12
XXXEX9012C,1.0,13.32
XXXEX9744C,1.0,11.28
XXXEZH4SWDUO,1.0,5.0
XXXF0074C,1.0,5.95
XXXF026400103,1.0,7.6
XXXF04113,1.0,47.97
XXXF1AZ6C360A,10.0,2.66
XXXF2DZ7E400A,1.0,7.18
XXXF2UZ2B420AA,1.0,22.0
XXXF32180,1.0,7.44
XXXF4TZ13A613ASMOKED,1.0,28.05
XXXF602401,2.0,8.86
XXXF65Z12297AA,2.0,1.36
XXXF68218925AB,17.0,4.236466
XXXF7TZ6754EC,1.0,7.55
XXXF87Z3B457AA,1.0,16.12
XXXFA-14,1.0,8.0
XXXFA1912A,2.0,3.735863
XXXFA70377,1.0,29.57
XXXFA8207,2.0,11.81
XXXFC1303T,1.0,35.1
XXXFC1310T,1.0,28.06
XXXFD117,2.0,1.9
XXXFD119,4.0,1.0
XXXFD129,1.0,4.85
XXXFD129CVJ,2.0,29.784979
XXXFD169,11.0,3.5879
XXXFD174,7.0,2.471
XXXFD175,1.0,3.75
XXXFD176,7.0,4.25
XXXFD177,10.0,5.72
XXXFD307,1.0,1.536745
XXXFD308,8.0,1.03
XXXFD312,1.0,3.53
XXXFD315,6.0,1.12
XXXFD316,5.0,1.155
XXXFD471T,1.0,10.42
XXXFD476T,1.0,10.63
XXXFD478,2.0,6.73
XXXFD480,3.0,15.39
XXXFD487,4.0,0.0
XXXFD502,6.0,3.98
XXXFD503,18.0,3.24
XXXFD505,6.0,4.95
XXXFD8087A,1.0,48.35
XXXFD8123,1.0,74.57
XXXFDBD100,1.0,6.0
XXXFDBJ0814,1.0,15.06
XXXFDSB1353,1.0,6.54
XXXFEL61089,1.0,5.61
XXXFEL61323,1.0,4.91
XXXFELBS40013,1.0,6.61
XXXFELSS72144,1.0,2.486603
XXXFELVS12869,1.0,9.966143
XXXFFRS151,1.0,19.352029
XXXFH15327,2.0,6.1
XXXFH16122,2.0,4.49
XXXFH41101,2.0,5.788896
XXXFH41162,2.0,5.01
XXXFH41164,2.0,4.81
XXXFH41216,2.0,6.02
XXXFH7806,1.0,9.08
XXXFH7809,2.0,8.35
XXXFH7811,2.0,8.7
XXXFHH2324,1.0,26.08
XXXFHH5004,2.0,3.41
XXXFHH5066,2.0,5.73
XXXFHH5067,2.0,7.84
